member_id;book_copy_id;staff_id;issue_date;due_date;returned_or_not
713;50727;4;2023-10-07;2023-10-22;FALSE
507;35694;4;2022-06-16;2022-07-01;TRUE
291;69191;2;2019-04-30;2019-05-15;TRUE
418;27407;1;2019-01-16;2019-01-31;TRUE
278;22838;3;2022-06-26;2022-07-11;TRUE
214;47338;1;2021-12-14;2021-12-29;TRUE
508;33224;7;2018-03-26;2018-04-10;TRUE
761;76227;4;2019-02-01;2019-02-16;TRUE
795;90835;3;2019-10-07;2019-10-22;TRUE
86;71741;2;2022-05-26;2022-06-10;TRUE
681;53126;5;2023-07-27;2023-08-11;TRUE
8;98387;4;2022-01-12;2022-01-27;TRUE
14;115453;1;2023-02-21;2023-03-08;TRUE
739;9632;6;2018-11-05;2018-11-20;TRUE
206;7817;6;2018-04-01;2018-04-16;TRUE
518;16553;3;2023-05-26;2023-06-10;TRUE
528;932;5;2021-10-29;2021-11-13;TRUE
643;67851;7;2019-10-17;2019-11-01;TRUE
762;36033;7;2022-05-07;2022-05-22;TRUE
427;72202;3;2023-11-06;2023-11-21;FALSE
432;78886;7;2022-02-17;2022-03-04;TRUE
499;7569;2;2023-02-09;2023-02-24;TRUE
485;61841;7;2018-07-09;2018-07-24;TRUE
328;88133;4;2023-05-12;2023-05-27;TRUE
681;86849;6;2018-10-01;2018-10-16;TRUE
388;86432;6;2017-12-23;2018-01-07;TRUE
172;54369;2;2019-10-27;2019-11-11;TRUE
784;15624;1;2021-10-28;2021-11-12;TRUE
600;11342;7;2020-08-08;2020-08-23;TRUE
691;107069;2;2023-09-16;2023-10-01;TRUE
618;41817;4;2022-05-31;2022-06-15;TRUE
467;38104;4;2022-09-16;2022-10-01;TRUE
897;80776;1;2023-09-13;2023-09-28;FALSE
859;66855;1;2020-10-21;2020-11-05;TRUE
237;67326;4;2017-11-20;2017-12-05;TRUE
820;72265;4;2023-03-11;2023-03-26;TRUE
200;113409;2;2017-10-10;2017-10-25;TRUE
626;67936;3;2020-12-02;2020-12-17;TRUE
40;107453;4;2022-01-20;2022-02-04;TRUE
636;65059;4;2020-09-12;2020-09-27;TRUE
588;2118;7;2023-10-23;2023-11-07;TRUE
313;83404;7;2021-11-30;2021-12-15;TRUE
375;31307;4;2018-04-14;2018-04-29;TRUE
977;46185;2;2021-02-01;2021-02-16;TRUE
661;114042;4;2022-01-08;2022-01-23;TRUE
648;7104;2;2022-06-14;2022-06-29;TRUE
723;40496;4;2020-02-21;2020-03-07;TRUE
329;91958;4;2019-05-08;2019-05-23;TRUE
761;104947;3;2021-05-04;2021-05-19;TRUE
72;83005;4;2023-01-17;2023-02-01;TRUE
844;46042;1;2018-05-04;2018-05-19;TRUE
448;60199;1;2021-04-07;2021-04-22;TRUE
104;19513;7;2019-11-22;2019-12-07;TRUE
60;38671;4;2023-05-19;2023-06-03;TRUE
283;39680;2;2023-02-01;2023-02-16;TRUE
193;18591;3;2018-11-01;2018-11-16;TRUE
838;42777;1;2021-09-14;2021-09-29;TRUE
935;5456;2;2023-04-19;2023-05-04;TRUE
732;73056;3;2021-03-23;2021-04-07;TRUE
351;19319;6;2023-07-31;2023-08-15;TRUE
585;34456;3;2022-04-21;2022-05-06;TRUE
534;114547;6;2018-02-04;2018-02-19;TRUE
643;62873;6;2020-07-21;2020-08-05;TRUE
296;5433;3;2023-11-04;2023-11-19;TRUE
649;52935;5;2022-10-03;2022-10-18;TRUE
872;90208;4;2020-01-15;2020-01-30;TRUE
939;111197;1;2022-12-27;2023-01-11;TRUE
635;67148;6;2022-08-10;2022-08-25;TRUE
747;51413;6;2021-12-06;2021-12-21;TRUE
796;15615;5;2019-05-10;2019-05-25;TRUE
937;59216;4;2019-12-27;2020-01-11;TRUE
954;27296;1;2020-01-13;2020-01-28;TRUE
916;31123;4;2021-08-24;2021-09-08;TRUE
618;72842;2;2020-08-17;2020-09-01;TRUE
189;107441;5;2022-02-07;2022-02-22;TRUE
854;101134;3;2021-05-02;2021-05-17;TRUE
398;25861;5;2022-03-05;2022-03-20;TRUE
432;106221;6;2019-12-18;2020-01-02;TRUE
561;60289;2;2018-01-29;2018-02-13;TRUE
540;34274;7;2023-08-25;2023-09-09;TRUE
10;55025;6;2022-02-06;2022-02-21;TRUE
775;9338;6;2019-11-21;2019-12-06;TRUE
557;46607;2;2023-04-17;2023-05-02;TRUE
68;56786;4;2018-04-06;2018-04-21;TRUE
878;66887;5;2018-09-05;2018-09-20;TRUE
878;15794;6;2019-07-28;2019-08-12;TRUE
589;30855;1;2018-07-18;2018-08-02;TRUE
566;40982;2;2020-08-14;2020-08-29;TRUE
638;105020;4;2018-09-09;2018-09-24;TRUE
693;85124;5;2019-11-21;2019-12-06;TRUE
509;48968;4;2018-12-25;2019-01-09;TRUE
873;90936;5;2020-01-30;2020-02-14;TRUE
785;47489;6;2022-03-29;2022-04-13;TRUE
773;110915;1;2022-12-02;2022-12-17;TRUE
423;3408;6;2020-09-14;2020-09-29;TRUE
552;101561;2;2018-01-21;2018-02-05;TRUE
71;31373;7;2018-12-26;2019-01-10;TRUE
204;42021;6;2022-03-03;2022-03-18;TRUE
534;14910;2;2022-12-09;2022-12-24;TRUE
754;86338;4;2017-10-02;2017-10-17;TRUE
82;115221;3;2019-08-02;2019-08-17;TRUE
465;107254;5;2022-11-07;2022-11-22;TRUE
46;102749;2;2022-01-10;2022-01-25;TRUE
795;107604;3;2022-03-20;2022-04-04;TRUE
346;101846;2;2018-06-18;2018-07-03;TRUE
947;22783;2;2020-06-23;2020-07-08;TRUE
85;68263;1;2023-05-30;2023-06-14;TRUE
616;114921;2;2023-02-23;2023-03-10;TRUE
501;54172;1;2018-07-16;2018-07-31;TRUE
536;93902;5;2021-03-16;2021-03-31;TRUE
382;96384;6;2021-04-11;2021-04-26;TRUE
967;40803;7;2023-08-01;2023-08-16;TRUE
748;51114;3;2021-07-23;2021-08-07;TRUE
314;37677;2;2017-11-11;2017-11-26;TRUE
888;10355;4;2019-12-20;2020-01-04;TRUE
663;53013;7;2018-07-20;2018-08-04;TRUE
464;11077;5;2023-05-01;2023-05-16;TRUE
383;45572;1;2020-11-12;2020-11-27;TRUE
19;110729;3;2021-07-18;2021-08-02;TRUE
401;111939;4;2019-04-12;2019-04-27;TRUE
860;46395;4;2018-11-04;2018-11-19;TRUE
987;26294;1;2020-01-01;2020-01-16;TRUE
638;101244;2;2023-07-31;2023-08-15;TRUE
252;104594;2;2023-08-09;2023-08-24;TRUE
110;53324;3;2020-01-29;2020-02-13;TRUE
875;101277;1;2021-12-01;2021-12-16;TRUE
688;81266;1;2017-11-30;2017-12-15;TRUE
275;43775;3;2022-11-17;2022-12-02;TRUE
160;54516;4;2022-01-04;2022-01-19;TRUE
973;116288;1;2018-12-16;2018-12-31;TRUE
299;57562;5;2018-10-04;2018-10-19;TRUE
415;8550;1;2018-08-12;2018-08-27;TRUE
171;63255;3;2018-07-02;2018-07-17;TRUE
678;48233;5;2020-04-24;2020-05-09;TRUE
748;117842;6;2019-10-06;2019-10-21;TRUE
164;9807;2;2023-11-11;2023-11-26;TRUE
380;46498;1;2019-07-15;2019-07-30;TRUE
444;5546;1;2023-10-21;2023-11-05;FALSE
793;70406;3;2022-04-07;2022-04-22;TRUE
768;35948;2;2020-07-15;2020-07-30;TRUE
878;25625;5;2020-06-27;2020-07-12;TRUE
450;117357;5;2018-08-20;2018-09-04;TRUE
312;102245;7;2020-08-24;2020-09-08;TRUE
579;32463;1;2023-06-02;2023-06-17;TRUE
929;70249;1;2023-05-05;2023-05-20;TRUE
455;95161;2;2021-11-06;2021-11-21;TRUE
640;82097;3;2020-01-18;2020-02-02;TRUE
354;103705;3;2020-02-16;2020-03-02;TRUE
420;43837;7;2019-01-29;2019-02-13;TRUE
943;119031;1;2021-01-08;2021-01-23;TRUE
481;13714;3;2020-05-15;2020-05-30;TRUE
510;97492;2;2022-10-20;2022-11-04;TRUE
804;9473;6;2023-03-13;2023-03-28;TRUE
333;59383;1;2023-10-10;2023-10-25;FALSE
911;49394;4;2019-09-17;2019-10-02;TRUE
252;8916;7;2019-10-21;2019-11-05;TRUE
40;86338;1;2022-10-17;2022-11-01;TRUE
461;107101;1;2018-05-09;2018-05-24;TRUE
706;97396;4;2020-01-13;2020-01-28;TRUE
793;83130;6;2020-12-03;2020-12-18;TRUE
489;44642;7;2019-07-18;2019-08-02;TRUE
307;105771;3;2021-06-15;2021-06-30;TRUE
594;20154;5;2019-02-04;2019-02-19;TRUE
136;99577;5;2019-07-09;2019-07-24;TRUE
9;35087;5;2022-09-05;2022-09-20;TRUE
513;19161;5;2021-02-13;2021-02-28;TRUE
880;63860;1;2023-02-01;2023-02-16;TRUE
945;81289;5;2023-09-29;2023-10-14;FALSE
692;113827;3;2023-11-18;2023-12-03;TRUE
598;18482;4;2023-08-06;2023-08-21;TRUE
268;27002;7;2018-10-10;2018-10-25;TRUE
899;95385;4;2023-07-27;2023-08-11;TRUE
30;26778;4;2020-06-17;2020-07-02;TRUE
270;32860;6;2022-10-23;2022-11-07;TRUE
965;110266;1;2017-10-25;2017-11-09;TRUE
995;92009;2;2018-03-03;2018-03-18;TRUE
312;27652;6;2020-02-25;2020-03-11;TRUE
626;90694;2;2020-04-16;2020-05-01;TRUE
226;15698;6;2019-04-15;2019-04-30;TRUE
234;116097;2;2017-12-17;2018-01-01;TRUE
50;88918;5;2023-03-26;2023-04-10;TRUE
35;388;2;2023-02-23;2023-03-10;TRUE
878;80126;1;2022-01-04;2022-01-19;TRUE
914;77225;6;2021-01-09;2021-01-24;TRUE
806;26153;2;2020-09-21;2020-10-06;TRUE
712;118430;5;2019-03-18;2019-04-02;TRUE
449;23096;2;2022-03-31;2022-04-15;TRUE
133;77399;4;2019-05-29;2019-06-13;TRUE
731;106271;5;2023-07-01;2023-07-16;TRUE
785;7726;2;2021-10-31;2021-11-15;TRUE
769;62323;6;2019-11-06;2019-11-21;TRUE
570;82544;1;2021-08-30;2021-09-14;TRUE
658;71763;3;2023-06-26;2023-07-11;TRUE
163;55410;1;2018-05-01;2018-05-16;TRUE
594;39439;1;2018-09-24;2018-10-09;TRUE
552;59365;7;2018-11-21;2018-12-06;TRUE
784;56955;3;2020-04-24;2020-05-09;TRUE
124;70000;2;2023-09-19;2023-10-04;TRUE
734;82629;7;2019-05-29;2019-06-13;TRUE
988;80130;7;2019-09-16;2019-10-01;TRUE
277;69323;4;2023-04-08;2023-04-23;TRUE
782;7120;3;2020-06-25;2020-07-10;TRUE
203;49045;3;2018-10-27;2018-11-11;TRUE
647;11310;5;2023-04-22;2023-05-07;TRUE
899;102352;6;2020-04-11;2020-04-26;TRUE
741;35122;3;2021-09-11;2021-09-26;TRUE
242;88816;4;2019-09-25;2019-10-10;TRUE
84;104008;5;2020-07-18;2020-08-02;TRUE
113;2053;6;2019-11-23;2019-12-08;TRUE
375;114659;2;2022-01-03;2022-01-18;TRUE
69;37818;4;2020-01-17;2020-02-01;TRUE
938;85333;4;2020-04-29;2020-05-14;TRUE
489;427;2;2023-06-04;2023-06-19;TRUE
528;83143;4;2022-10-06;2022-10-21;TRUE
713;29923;7;2023-09-13;2023-09-28;TRUE
231;70458;2;2020-12-04;2020-12-19;TRUE
54;97405;1;2023-11-22;2023-12-07;TRUE
330;67846;2;2020-08-20;2020-09-04;TRUE
86;46414;1;2021-09-27;2021-10-12;TRUE
520;84085;7;2019-11-16;2019-12-01;TRUE
499;69583;1;2022-01-31;2022-02-15;TRUE
975;101763;5;2023-07-07;2023-07-22;TRUE
179;113905;6;2018-01-22;2018-02-06;TRUE
326;117111;7;2018-01-14;2018-01-29;TRUE
49;68975;7;2020-08-05;2020-08-20;TRUE
421;38944;1;2020-04-18;2020-05-03;TRUE
252;92609;5;2021-09-11;2021-09-26;TRUE
780;48787;7;2022-12-24;2023-01-08;TRUE
390;7426;1;2021-12-01;2021-12-16;TRUE
813;97233;1;2021-03-13;2021-03-28;TRUE
887;41427;3;2019-12-27;2020-01-11;TRUE
226;65671;7;2018-06-13;2018-06-28;TRUE
97;25588;6;2018-10-25;2018-11-09;TRUE
415;88305;4;2022-02-28;2022-03-15;TRUE
73;5250;6;2023-11-30;2023-12-15;TRUE
678;1742;6;2023-01-25;2023-02-09;TRUE
811;47886;3;2022-10-08;2022-10-23;TRUE
860;88270;7;2021-11-25;2021-12-10;TRUE
818;58525;3;2023-01-29;2023-02-13;TRUE
159;111151;3;2019-07-26;2019-08-10;TRUE
4;59383;1;2021-08-21;2021-09-05;TRUE
716;91543;1;2018-10-13;2018-10-28;TRUE
112;60363;1;2023-09-14;2023-09-29;FALSE
592;27284;3;2021-02-14;2021-03-01;TRUE
633;20140;3;2023-07-10;2023-07-25;TRUE
603;75125;6;2018-08-27;2018-09-11;TRUE
81;26908;5;2020-10-19;2020-11-03;TRUE
307;110152;5;2020-10-06;2020-10-21;TRUE
529;20970;6;2018-12-23;2019-01-07;TRUE
445;101467;7;2019-06-28;2019-07-13;TRUE
331;18870;3;2022-08-06;2022-08-21;TRUE
22;85977;7;2018-06-05;2018-06-20;TRUE
594;60833;6;2023-07-29;2023-08-13;TRUE
360;111894;6;2021-11-09;2021-11-24;TRUE
746;13848;1;2020-01-19;2020-02-03;TRUE
695;49398;4;2018-08-21;2018-09-05;TRUE
414;84711;6;2019-07-22;2019-08-06;TRUE
37;2756;6;2021-09-13;2021-09-28;TRUE
889;42999;1;2019-08-02;2019-08-17;TRUE
329;17540;5;2021-06-12;2021-06-27;TRUE
382;24779;1;2018-09-15;2018-09-30;TRUE
377;55279;6;2019-02-03;2019-02-18;TRUE
406;45432;7;2019-09-10;2019-09-25;TRUE
812;73272;2;2023-10-06;2023-10-21;TRUE
60;72563;1;2022-11-22;2022-12-07;TRUE
232;27684;2;2019-08-06;2019-08-21;TRUE
272;3443;5;2023-07-21;2023-08-05;TRUE
923;94000;5;2019-02-25;2019-03-12;TRUE
836;88619;5;2019-12-01;2019-12-16;TRUE
987;110393;5;2023-03-06;2023-03-21;TRUE
906;40896;1;2021-09-12;2021-09-27;TRUE
15;16881;7;2017-10-17;2017-11-01;TRUE
230;110136;6;2020-08-10;2020-08-25;TRUE
538;55551;1;2018-08-28;2018-09-12;TRUE
694;32815;1;2023-12-12;2023-12-27;FALSE
314;43851;4;2023-12-12;2023-12-27;FALSE
169;54219;2;2019-02-14;2019-03-01;TRUE
672;114497;5;2018-12-20;2019-01-04;TRUE
732;113561;3;2023-05-02;2023-05-17;TRUE
239;48669;4;2020-09-07;2020-09-22;TRUE
859;58864;2;2022-09-12;2022-09-27;TRUE
990;72196;3;2020-08-10;2020-08-25;TRUE
231;53219;5;2020-06-07;2020-06-22;TRUE
570;57026;2;2020-11-15;2020-11-30;TRUE
111;20843;4;2017-11-09;2017-11-24;TRUE
744;49216;5;2019-11-12;2019-11-27;TRUE
452;105292;2;2020-06-16;2020-07-01;TRUE
742;104543;6;2020-12-24;2021-01-08;TRUE
169;105562;1;2023-04-26;2023-05-11;TRUE
980;101293;2;2018-09-02;2018-09-17;TRUE
468;36960;2;2018-11-11;2018-11-26;TRUE
794;4746;5;2019-07-29;2019-08-13;TRUE
943;77324;2;2021-01-20;2021-02-04;TRUE
602;43584;6;2023-06-26;2023-07-11;TRUE
813;66350;4;2022-10-25;2022-11-09;TRUE
92;88044;1;2023-07-18;2023-08-02;TRUE
303;27906;7;2017-11-16;2017-12-01;TRUE
380;24755;3;2021-11-01;2021-11-16;TRUE
780;27670;5;2019-12-22;2020-01-06;TRUE
802;64141;4;2021-01-27;2021-02-11;TRUE
711;41308;7;2023-09-21;2023-10-06;FALSE
555;56330;1;2018-01-26;2018-02-10;TRUE
306;98523;7;2022-10-22;2022-11-06;TRUE
62;79588;6;2021-04-26;2021-05-11;TRUE
742;6621;1;2021-05-16;2021-05-31;TRUE
67;54421;4;2018-09-19;2018-10-04;TRUE
747;40464;3;2023-09-02;2023-09-17;TRUE
548;76398;1;2022-02-06;2022-02-21;TRUE
380;84012;5;2019-01-07;2019-01-22;TRUE
263;23078;7;2018-12-16;2018-12-31;TRUE
474;57276;5;2020-05-06;2020-05-21;TRUE
259;8200;6;2023-02-07;2023-02-22;TRUE
968;116558;3;2021-05-08;2021-05-23;TRUE
271;79011;5;2018-03-14;2018-03-29;TRUE
784;37864;2;2017-10-12;2017-10-27;TRUE
499;696;4;2021-12-06;2021-12-21;TRUE
825;22712;3;2017-09-27;2017-10-12;TRUE
759;29063;1;2023-01-18;2023-02-02;TRUE
599;117753;1;2023-09-24;2023-10-09;TRUE
169;96732;6;2019-12-14;2019-12-29;TRUE
803;1867;2;2017-09-29;2017-10-14;TRUE
7;24302;1;2019-11-16;2019-12-01;TRUE
927;63014;4;2020-05-25;2020-06-09;TRUE
943;67377;1;2019-09-04;2019-09-19;TRUE
662;3770;4;2023-09-15;2023-09-30;FALSE
100;10170;3;2019-04-16;2019-05-01;TRUE
41;12619;1;2020-06-26;2020-07-11;TRUE
173;68576;6;2021-05-22;2021-06-06;TRUE
122;103003;4;2019-12-19;2020-01-03;TRUE
574;74678;1;2020-10-02;2020-10-17;TRUE
444;103729;4;2023-09-22;2023-10-07;TRUE
813;98622;7;2020-07-29;2020-08-13;TRUE
250;49950;6;2021-11-03;2021-11-18;TRUE
400;30796;2;2023-10-20;2023-11-04;FALSE
142;116242;7;2017-09-22;2017-10-07;TRUE
149;106496;5;2020-07-13;2020-07-28;TRUE
543;55999;5;2019-08-14;2019-08-29;TRUE
452;101398;7;2023-09-22;2023-10-07;TRUE
61;43084;3;2023-11-19;2023-12-04;TRUE
481;17472;5;2021-09-09;2021-09-24;TRUE
550;6965;5;2022-05-01;2022-05-16;TRUE
960;44635;5;2020-03-22;2020-04-06;TRUE
239;6799;7;2020-03-19;2020-04-03;TRUE
172;55334;7;2019-08-18;2019-09-02;TRUE
968;117400;1;2019-03-18;2019-04-02;TRUE
188;96467;5;2020-05-15;2020-05-30;TRUE
444;118018;4;2022-09-28;2022-10-13;TRUE
387;61300;4;2018-10-02;2018-10-17;TRUE
180;45072;5;2018-01-09;2018-01-24;TRUE
842;117194;7;2019-09-22;2019-10-07;TRUE
386;15277;6;2023-03-12;2023-03-27;TRUE
977;53232;2;2017-12-10;2017-12-25;TRUE
88;10990;7;2018-06-04;2018-06-19;TRUE
172;32701;6;2021-05-27;2021-06-11;TRUE
114;64324;6;2021-07-22;2021-08-06;TRUE
578;87616;2;2020-07-13;2020-07-28;TRUE
553;64585;3;2021-09-26;2021-10-11;TRUE
722;66511;5;2019-11-25;2019-12-10;TRUE
324;52891;4;2018-11-24;2018-12-09;TRUE
701;7252;1;2017-12-31;2018-01-15;TRUE
723;57697;6;2018-02-22;2018-03-09;TRUE
567;104394;3;2022-11-25;2022-12-10;TRUE
158;53322;2;2023-11-17;2023-12-02;TRUE
767;103150;5;2018-05-06;2018-05-21;TRUE
282;151;6;2019-06-20;2019-07-05;TRUE
18;82607;1;2020-12-28;2021-01-12;TRUE
920;60674;1;2020-11-24;2020-12-09;TRUE
221;58417;7;2019-07-02;2019-07-17;TRUE
932;73935;7;2022-11-21;2022-12-06;TRUE
321;111100;4;2021-12-31;2022-01-15;TRUE
897;45632;3;2020-09-30;2020-10-15;TRUE
24;49573;1;2018-12-21;2019-01-05;TRUE
589;95011;5;2022-10-16;2022-10-31;TRUE
191;34107;3;2019-05-05;2019-05-20;TRUE
865;36977;4;2019-03-24;2019-04-08;TRUE
837;13732;3;2020-02-16;2020-03-02;TRUE
314;113715;2;2022-03-10;2022-03-25;TRUE
46;44810;4;2020-03-02;2020-03-17;TRUE
286;86673;5;2023-08-24;2023-09-08;TRUE
617;90015;3;2018-04-03;2018-04-18;TRUE
992;92421;6;2019-04-24;2019-05-09;TRUE
74;50186;1;2019-11-18;2019-12-03;TRUE
378;78759;7;2022-01-15;2022-01-30;TRUE
903;72812;6;2022-11-10;2022-11-25;TRUE
971;101346;4;2019-05-21;2019-06-05;TRUE
158;49773;2;2018-07-10;2018-07-25;TRUE
308;3414;3;2023-10-03;2023-10-18;FALSE
283;8707;5;2020-12-26;2021-01-10;TRUE
628;11112;6;2018-11-02;2018-11-17;TRUE
281;104295;7;2023-11-17;2023-12-02;TRUE
657;103610;7;2020-08-24;2020-09-08;TRUE
976;52000;5;2019-01-05;2019-01-20;TRUE
66;8669;4;2021-03-09;2021-03-24;TRUE
764;107424;7;2020-09-09;2020-09-24;TRUE
450;84875;2;2019-01-29;2019-02-13;TRUE
390;76748;2;2017-12-21;2018-01-05;TRUE
161;88195;3;2022-04-24;2022-05-09;TRUE
314;24656;7;2017-12-18;2018-01-02;TRUE
86;101371;5;2021-05-20;2021-06-04;TRUE
638;36192;5;2022-03-28;2022-04-12;TRUE
296;9463;7;2023-10-24;2023-11-08;TRUE
279;62235;2;2023-11-21;2023-12-06;FALSE
947;87361;2;2019-08-05;2019-08-20;TRUE
341;25873;5;2018-09-03;2018-09-18;TRUE
512;23964;2;2017-10-30;2017-11-14;TRUE
497;85032;4;2018-04-15;2018-04-30;TRUE
634;51631;6;2018-01-03;2018-01-18;TRUE
545;96454;4;2019-07-02;2019-07-17;TRUE
35;65252;1;2018-03-21;2018-04-05;TRUE
805;114883;2;2020-01-24;2020-02-08;TRUE
627;60850;5;2019-01-11;2019-01-26;TRUE
315;109998;1;2023-08-13;2023-08-28;TRUE
513;56006;7;2018-05-08;2018-05-23;TRUE
838;75137;1;2019-08-11;2019-08-26;TRUE
921;28912;2;2019-04-07;2019-04-22;TRUE
623;108980;4;2021-07-06;2021-07-21;TRUE
320;17113;4;2021-04-15;2021-04-30;TRUE
705;50483;5;2021-06-25;2021-07-10;TRUE
684;52049;3;2018-03-06;2018-03-21;TRUE
130;67292;1;2018-05-14;2018-05-29;TRUE
483;5487;1;2018-07-01;2018-07-16;TRUE
506;9205;3;2018-11-30;2018-12-15;TRUE
427;69408;4;2023-03-03;2023-03-18;TRUE
393;117343;3;2022-04-16;2022-05-01;TRUE
381;42070;5;2019-12-26;2020-01-10;TRUE
182;29894;3;2019-06-07;2019-06-22;TRUE
535;110773;6;2018-12-31;2019-01-15;TRUE
786;97245;4;2022-08-05;2022-08-20;TRUE
888;15158;7;2019-02-09;2019-02-24;TRUE
905;23921;3;2019-09-05;2019-09-20;TRUE
288;16176;7;2023-05-08;2023-05-23;TRUE
516;67119;4;2018-09-12;2018-09-27;TRUE
227;54085;2;2017-11-03;2017-11-18;TRUE
419;48711;3;2019-11-03;2019-11-18;TRUE
326;96792;5;2019-01-20;2019-02-04;TRUE
186;101172;2;2020-06-18;2020-07-03;TRUE
861;101865;6;2022-08-26;2022-09-10;TRUE
789;28154;7;2022-03-27;2022-04-11;TRUE
178;105928;7;2021-09-11;2021-09-26;TRUE
475;87968;4;2020-10-12;2020-10-27;TRUE
868;85154;6;2022-07-16;2022-07-31;TRUE
266;84147;1;2021-08-06;2021-08-21;TRUE
228;38882;4;2018-10-01;2018-10-16;TRUE
709;89934;5;2023-06-05;2023-06-20;TRUE
757;27574;5;2022-12-24;2023-01-08;TRUE
555;56756;5;2023-11-07;2023-11-22;TRUE
913;58934;6;2018-04-02;2018-04-17;TRUE
97;43962;5;2019-01-16;2019-01-31;TRUE
159;88476;6;2021-04-23;2021-05-08;TRUE
975;60612;5;2022-08-05;2022-08-20;TRUE
12;98427;5;2022-10-31;2022-11-15;TRUE
811;79738;5;2019-11-12;2019-11-27;TRUE
279;55296;7;2020-10-21;2020-11-05;TRUE
636;13314;7;2022-10-18;2022-11-02;TRUE
553;105930;2;2023-08-22;2023-09-06;TRUE
851;108690;6;2020-07-26;2020-08-10;TRUE
274;53058;7;2019-07-16;2019-07-31;TRUE
835;69818;1;2023-05-31;2023-06-15;TRUE
27;53692;7;2018-03-29;2018-04-13;TRUE
981;27179;4;2020-06-30;2020-07-15;TRUE
769;39350;3;2018-04-28;2018-05-13;TRUE
948;69710;1;2022-12-30;2023-01-14;TRUE
761;44229;3;2018-01-30;2018-02-14;TRUE
181;24286;1;2022-06-08;2022-06-23;TRUE
968;46724;5;2018-03-08;2018-03-23;TRUE
183;96469;1;2023-02-09;2023-02-24;TRUE
281;35080;6;2021-04-09;2021-04-24;TRUE
639;70159;1;2022-04-16;2022-05-01;TRUE
621;64734;5;2023-08-07;2023-08-22;TRUE
948;74888;2;2019-08-23;2019-09-07;TRUE
749;76054;4;2017-10-18;2017-11-02;TRUE
809;41592;7;2023-06-10;2023-06-25;TRUE
268;34043;5;2023-04-09;2023-04-24;TRUE
600;70575;3;2021-12-26;2022-01-10;TRUE
281;9947;6;2023-02-11;2023-02-26;TRUE
729;39744;4;2021-11-20;2021-12-05;TRUE
101;36270;4;2023-09-30;2023-10-15;TRUE
532;103572;3;2019-01-09;2019-01-24;TRUE
691;42328;5;2021-10-26;2021-11-10;TRUE
168;106491;2;2022-07-20;2022-08-04;TRUE
744;1747;5;2020-04-20;2020-05-05;TRUE
569;27232;5;2023-03-12;2023-03-27;TRUE
667;90401;1;2019-02-08;2019-02-23;TRUE
994;83663;6;2020-08-31;2020-09-15;TRUE
682;42306;1;2022-05-27;2022-06-11;TRUE
911;45820;6;2018-03-22;2018-04-06;TRUE
148;58659;7;2023-07-05;2023-07-20;TRUE
691;79929;4;2019-03-20;2019-04-04;TRUE
31;92877;6;2023-10-23;2023-11-07;FALSE
239;56435;7;2018-08-03;2018-08-18;TRUE
662;88226;6;2022-11-27;2022-12-12;TRUE
940;90237;7;2020-03-18;2020-04-02;TRUE
217;98779;5;2022-10-08;2022-10-23;TRUE
226;78594;1;2023-04-18;2023-05-03;TRUE
317;61620;1;2018-02-17;2018-03-04;TRUE
277;20880;4;2023-10-19;2023-11-03;TRUE
942;102099;2;2023-03-05;2023-03-20;TRUE
2;64749;1;2021-08-10;2021-08-25;TRUE
547;34855;4;2022-07-18;2022-08-02;TRUE
744;54214;6;2021-04-15;2021-04-30;TRUE
417;78388;5;2019-05-09;2019-05-24;TRUE
119;67000;7;2022-04-19;2022-05-04;TRUE
147;41536;1;2020-08-04;2020-08-19;TRUE
446;55347;7;2021-01-22;2021-02-06;TRUE
750;78855;1;2021-03-09;2021-03-24;TRUE
86;42037;4;2018-06-18;2018-07-03;TRUE
129;88649;2;2018-06-26;2018-07-11;TRUE
316;2454;5;2020-06-18;2020-07-03;TRUE
758;29805;2;2021-09-17;2021-10-02;TRUE
704;37000;4;2017-12-02;2017-12-17;TRUE
313;90222;4;2021-03-24;2021-04-08;TRUE
805;50833;2;2021-05-04;2021-05-19;TRUE
624;41725;6;2021-10-11;2021-10-26;TRUE
365;113371;1;2019-06-18;2019-07-03;TRUE
758;110433;2;2021-09-26;2021-10-11;TRUE
483;42321;4;2018-04-13;2018-04-28;TRUE
196;107476;6;2023-07-17;2023-08-01;TRUE
159;119105;3;2021-04-21;2021-05-06;TRUE
953;9425;4;2019-03-16;2019-03-31;TRUE
711;58192;4;2020-02-27;2020-03-13;TRUE
452;46021;4;2019-05-22;2019-06-06;TRUE
59;87061;3;2019-04-12;2019-04-27;TRUE
117;17832;7;2020-01-09;2020-01-24;TRUE
950;27339;1;2019-08-30;2019-09-14;TRUE
786;26496;5;2022-07-18;2022-08-02;TRUE
6;58071;2;2018-10-13;2018-10-28;TRUE
836;75363;2;2019-04-04;2019-04-19;TRUE
424;44627;4;2018-05-27;2018-06-11;TRUE
746;12916;6;2018-07-07;2018-07-22;TRUE
680;84777;1;2022-06-09;2022-06-24;TRUE
543;19432;7;2017-11-09;2017-11-24;TRUE
148;36239;5;2018-10-18;2018-11-02;TRUE
216;57797;1;2020-01-19;2020-02-03;TRUE
645;93142;3;2021-12-06;2021-12-21;TRUE
967;109751;5;2018-02-02;2018-02-17;TRUE
98;88428;5;2019-04-15;2019-04-30;TRUE
449;1126;6;2021-11-17;2021-12-02;TRUE
